"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"ADANIENT","14-Aug-2020","29-Oct-2020","CE","220","0","0","0","8.2","0","10.1","0","0","0","0","0","-"
"ADANIENT","14-Aug-2020","29-Oct-2020","CE","210","0","0","0","10.3","0","13.25","0","0","0","0","0","-"
"ADANIENT","14-Aug-2020","29-Oct-2020","CE","130","0","0","0","50.15","0","67.85","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","87.5","0","0","0","56.8","0","110.4","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","215","2.55","2.55","1.75","2","2.05","2","16","138.93","1.33","308000","12000","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","92.5","0","0","0","52.2","0","105.4","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","90","0","0","0","54.5","0","107.9","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","85","0","0","0","59.15","0","112.9","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","105","0","0","0","41.4","0","92.9","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","100","0","0","0","45.6","0","97.9","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","95","0","0","0","49.95","0","102.9","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","97.5","0","0","0","47.75","0","100.4","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","110","0","0","0","37.4","0","87.95","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","107.5","0","0","0","39.35","0","90.45","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","102.5","0","0","0","43.45","0","95.4","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","122.5","0","0","0","28.45","0","75.45","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","117.5","0","0","0","31.85","0","80.45","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","112.5","0","0","0","35.5","0","85.45","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","115","0","0","0","33.65","0","82.95","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","127.5","0","0","0","25.3","0","70.45","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","125","0","0","0","26.85","0","72.95","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","120","0","0","0","30.1","0","77.95","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","140","0","0","0","18.55","0","57.95","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","135","0","0","0","21.05","0","62.95","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","130","0","0","0","23.8","0","67.95","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","132.5","0","0","0","22.4","0","65.45","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","145","0","0","0","16.25","0","52.95","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","142.5","0","0","0","17.35","0","55.45","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","137.5","0","0","0","19.75","0","60.45","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","157.5","0","0","0","11.55","0","40.5","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","152.5","0","0","0","13.3","0","45.5","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","147.5","0","0","0","15.2","0","50.45","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","150","0","0","0","39.5","39.5","48","0","0","0","4000","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","160","0","0","0","18.95","18.95","38","0","0","0","28000","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","155","0","0","0","12.4","0","43","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","170","0","0","0","25.45","25.45","28.2","0","0","0","16000","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","165","0","0","0","30","30","33.05","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","167.5","0","0","0","14.1","14.1","30.6","0","0","0","28000","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","162.5","0","0","0","23","23","35.55","0","0","0","4000","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","175","24","25.9","24","24","24","24","12","96.21","12.21","40000","-16000","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","177.5","0","0","0","11.15","11.15","21.2","0","0","0","44000","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","172.5","0","0","0","11.8","11.8","25.8","0","0","0","24000","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","187.5","0","0","0","11.2","11.2","13","0","0","0","20000","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","182.5","0","0","0","15.7","15.7","16.9","0","0","0","64000","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","185","14.9","15","14.9","14.95","15","14.95","2","16","1.2","176000","-4000","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","180","19.6","19.6","19.6","19.6","19.6","19","1","7.98",".78","188000","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","195","9.3","10.85","9.3","10.85","10.85","8.2","2","16.41",".81","148000","-4000","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","190","13.15","13.15","10.9","10.9","10.9","10.9","3","24.22","1.42","204000","-8000","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","192.5","0","0","0","10.2","10.2","9.65","0","0","0","20000","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","205","5.2","5.45","3.55","3.9","3.8","3.9","95","795.5","16.5","256000","-16000","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","210","3.55","4.05","2.35","2.75","2.85","2.75","186","1585.03","22.63","628000","-8000","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","197.5","0","0","0","10","10","6.85","0","0","0","48000","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","220","0","0","0","1.6","1.7","0.85","0","0","0","172000","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","225","1.1","1.1","1","1","1","0.5","2","18.08",".08","156000","0","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","230","0.8","0.8","0.8","0.8","0.8","0.25","1","9.23",".03","168000","-4000","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","200","6.3","7.7","5","5.65","5.6","5.65","216","1782.8","54.8","580000","-32000","-"
"ADANIENT","17-Aug-2020","27-Aug-2020","CE","82.5","0","0","0","95","95","115.4","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","150","0","0","0","26.5","0","48.95","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","145","0","0","0","29.3","0","53.7","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","170","0","0","0","17.25","0","31.25","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","165","0","0","0","19.25","0","35.4","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","160","0","0","0","21.45","0","39.75","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","185","0","0","0","15.05","15.05","20.4","0","0","0","4000","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","180","0","0","0","13.75","0","23.75","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","175","0","0","0","15.4","0","27.35","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","200","0","0","0","8.55","0","12.25","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","195","0","0","0","9.65","0","14.65","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","190","0","0","0","10.85","0","17.4","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","210","0","0","0","7.4","7.4","8.35","0","0","0","4000","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","215","0","0","0","5.9","0","6.8","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","205","0","0","0","7.6","0","10.15","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","230","0","0","0","4.1","0","3.5","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","220","0","0","0","5.2","0","5.5","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","225","0","0","0","4.05","0","4.4","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","105","0","0","0","59.25","0","93.25","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","100","0","0","0","63.75","0","98.25","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","125","0","0","0","42.75","0","73.35","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","120","0","0","0","46.6","0","78.35","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","115","0","0","0","50.65","0","83.3","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","110","0","0","0","54.85","0","88.3","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","140","0","0","0","32.35","0","58.55","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","135","0","0","0","35.6","0","63.5","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","130","0","0","0","39.05","0","68.4","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","24-Sep-2020","CE","155","0","0","0","23.9","0","44.3","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","115","0","0","0","62.85","0","83.85","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","230","0","0","0","6.45","0","7.7","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","125","0","0","0","54.25","0","74.1","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","120","0","0","0","58.5","0","78.95","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","145","0","0","0","39","0","55.4","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","140","0","0","0","42.55","0","59.95","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","135","0","0","0","46.25","0","64.55","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","160","0","0","0","29.6","0","42.65","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","155","0","0","0","32.55","0","46.75","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","150","0","0","0","35.7","0","51","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","175","0","0","0","22","0","31.6","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","170","0","0","0","24.35","0","35.05","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","165","0","0","0","26.85","0","38.75","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","190","0","0","0","16.05","0","22.5","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","185","0","0","0","17.85","0","25.3","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","180","0","0","0","19.85","0","28.35","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","205","0","0","0","11.5","0","15.45","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","200","0","0","0","12.9","0","17.6","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","195","0","0","0","14.4","0","19.95","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","225","0","0","0","7.3","0","8.9","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","215","0","0","0","9.2","0","11.85","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","220","0","0","0","8.2","0","10.3","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","210","0","0","0","10.3","0","13.55","0","0","0","0","0","-"
"ADANIENT","17-Aug-2020","29-Oct-2020","CE","130","0","0","0","50.15","0","69.3","0","0","0","0","0","-"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","87.5","0","0","0","56.8","0","126.3","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","230","1.3","2.4","1.2","1.75","1.8","1.75","363","3366.3","26.7","408000","240000","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","92.5","0","0","0","52.2","0","121.3","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","90","0","0","0","54.5","0","123.8","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","85","0","0","0","59.15","0","128.8","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","105","0","0","0","41.4","0","108.8","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","100","0","0","0","45.6","0","113.8","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","95","0","0","0","49.95","0","118.8","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","97.5","0","0","0","47.75","0","116.3","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","110","0","0","0","37.4","0","103.8","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","107.5","0","0","0","39.35","0","106.3","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","102.5","0","0","0","43.45","0","111.3","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","122.5","0","0","0","28.45","0","91.35","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","117.5","0","0","0","31.85","0","96.3","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","112.5","0","0","0","35.5","0","101.3","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","115","0","0","0","33.65","0","98.8","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","127.5","0","0","0","25.3","0","86.35","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","125","0","0","0","26.85","0","88.85","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","120","0","0","0","30.1","0","93.85","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","135","0","0","0","21.05","0","78.85","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","130","0","0","0","23.8","0","83.85","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","132.5","0","0","0","22.4","0","81.35","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","145","0","0","0","16.25","0","68.85","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","140","0","0","0","18.55","0","73.85","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","142.5","0","0","0","17.35","0","71.35","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","137.5","0","0","0","19.75","0","76.35","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","152.5","0","0","0","13.3","0","61.35","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","147.5","0","0","0","15.2","0","66.35","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","150","0","0","0","39.5","39.5","63.85","0","0","0","4000","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","162.5","0","0","0","23","23","51.35","0","0","0","4000","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","157.5","0","0","0","11.55","0","56.35","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","160","0","0","0","18.95","18.95","53.85","0","0","0","28000","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","155","0","0","0","12.4","0","58.85","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","170","0","0","0","25.45","25.45","43.9","0","0","0","16000","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","165","0","0","0","30","30","48.9","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","167.5","0","0","0","14.1","14.1","46.4","0","0","0","28000","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","175","29.25","38","29.25","37.4","37.4","38.9","13","107.99","16.99","84000","44000","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","177.5","0","0","0","11.15","11.15","36.45","0","0","0","44000","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","172.5","0","0","0","11.8","11.8","41.4","0","0","0","24000","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","187.5","26.7","26.7","26.7","26.7","26.7","26.7","1","8.57","1.07","16000","-4000","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","182.5","0","0","0","15.7","15.7","31.55","0","0","0","64000","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","180","25","31","25","31","31","34","2","16.64","2.24","188000","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","192.5","15","15","15","15","15","22.15","1","8.3",".6","20000","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","195","11","21.65","11","19.1","19.1","19.1","23","193.87","14.47","92000","-56000","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","190","16.85","29.6","16.85","25.5","25.5","24.4","13","110.79","11.99","188000","-16000","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","185","20.95","22","20.95","22","22","29.1","6","49.62","5.22","168000","-8000","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","200","6.7","17.15","6.7","15.7","16.05","15.7","440","3719.75","199.75","372000","-208000","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","205","4.9","13.15","4.9","11.8","12.45","11.8","507","4328.78","171.38","196000","-60000","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","210","3.3","9.85","3.3","8.45","8.7","8.45","1417","12294.24","391.44","516000","-112000","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","197.5","15","15","15","15","15","17.8","1","8.5",".6","48000","0","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","215","2.75","6.9","2.75","5.6","6","5.6","1054","9292.44","228.04","372000","64000","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","220","2.45","4.9","2.2","3.75","4","3.75","1423","12742.63","220.23","824000","652000","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","225","1.8","3.25","1.7","2.55","2.9","2.55","232","2113.11","25.11","272000","116000","213.7"
"ADANIENT","18-Aug-2020","27-Aug-2020","CE","82.5","0","0","0","95","95","131.3","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","24-Sep-2020","CE","150","0","0","0","26.5","0","64.5","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","24-Sep-2020","CE","145","0","0","0","29.3","0","69.4","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","24-Sep-2020","CE","170","0","0","0","17.25","0","45.5","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","24-Sep-2020","CE","165","0","0","0","19.25","0","50.1","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","24-Sep-2020","CE","160","0","0","0","21.45","0","54.8","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","24-Sep-2020","CE","185","0","0","0","15.05","15.05","32.7","0","0","0","4000","0","213.7"
"ADANIENT","18-Aug-2020","24-Sep-2020","CE","180","0","0","0","13.75","0","36.75","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","24-Sep-2020","CE","175","0","0","0","15.4","0","41.05","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","24-Sep-2020","CE","195","0","0","0","9.65","0","25.25","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","24-Sep-2020","CE","190","0","0","0","10.85","0","28.85","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","24-Sep-2020","CE","210","15","15","15","15","15","16.15","1","9",".6","0","-4000","213.7"
"ADANIENT","18-Aug-2020","24-Sep-2020","CE","200","0","0","0","8.55","0","21.95","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","24-Sep-2020","CE","205","0","0","0","7.6","0","18.9","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","24-Sep-2020","CE","230","10.8","10.8","6.5","8.2","6.5","8.2","14","133.39","4.59","28000","28000","213.7"
"ADANIENT","18-Aug-2020","24-Sep-2020","CE","215","12.8","13","12.8","13","13","13.7","2","18.23","1.03","0","0","213.7"
"ADANIENT","18-Aug-2020","24-Sep-2020","CE","220","0","0","0","5.2","0","11.55","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","24-Sep-2020","CE","225","0","0","0","4.05","0","9.65","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","24-Sep-2020","CE","105","0","0","0","59.25","0","109.15","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","24-Sep-2020","CE","100","0","0","0","63.75","0","114.15","0","0","0","0","0","213.7"
"ADANIENT","18-Aug-2020","24-Sep-2020","CE","125","0","0","0","42.75","0","89.25","0","0","0","0","0","213.7"
